,estimator,min_score,mean_score,max_score,std_score,C,algorithm,alpha,criterion,gamma,hidden_layer_sizes,kernel,learning_rate,max_depth,n_estimators,n_neighbors,solver,splitter,weights
1900,random_forest,0.7295918367346939,0.7642857142857143,0.8163265306122449,0.02946842669019113,,,,entropy,,,,,,239,,,,
1871,random_forest,0.7244897959183674,0.7642857142857143,0.8163265306122449,0.03297039677837451,,,,entropy,,,,,,152,,,,
532,svm,0.7244897959183674,0.7704081632653061,0.8163265306122449,0.03128512187093039,47.1,,,,scale,,rbf,,,,,,,
1802,random_forest,0.7142857142857143,0.7653061224489797,0.8163265306122449,0.0385870824514062,,,,gini,,,,,,227,,,,
4171,mlp,0.6683673469387755,0.7214285714285714,0.8163265306122449,0.051081595962382965,,,4.5e-05,,,"(13, 16)",,,,,,lbfgs,,
1866,random_forest,0.7193877551020408,0.7653061224489797,0.8163265306122449,0.03593227930950821,,,,entropy,,,,,,137,,,,
524,svm,0.7244897959183674,0.7714285714285715,0.8163265306122449,0.03184589088638211,46.1,,,,scale,,rbf,,,,,,,
1906,random_forest,0.7244897959183674,0.7653061224489797,0.8163265306122449,0.03210639331133118,,,,entropy,,,,,,257,,,,
1792,random_forest,0.7346938775510204,0.7714285714285714,0.8163265306122449,0.03200895334971044,,,,gini,,,,,,197,,,,
1863,random_forest,0.7244897959183674,0.7714285714285716,0.8163265306122449,0.034362159674454565,,,,entropy,,,,,,128,,,,
3906,mlp,0.5510204081632653,0.6653061224489796,0.8163265306122449,0.09943614461289663,,,4e-05,,,"(5, 15)",,,,,,lbfgs,,
1832,random_forest,0.7244897959183674,0.7571428571428571,0.8163265306122449,0.03572886000002367,,,,entropy,,,,,,35,,,,
1914,random_forest,0.7295918367346939,0.7673469387755103,0.8163265306122449,0.033001962507747416,,,,entropy,,,,,,281,,,,
548,svm,0.7295918367346939,0.7704081632653061,0.8163265306122449,0.02939767406303661,49.1,,,,scale,,rbf,,,,,,,
520,svm,0.7244897959183674,0.7714285714285715,0.8163265306122449,0.03184589088638211,45.6,,,,scale,,rbf,,,,,,,
1782,random_forest,0.7244897959183674,0.773469387755102,0.8163265306122449,0.037297279352034814,,,,gini,,,,,,167,,,,
1781,random_forest,0.7193877551020408,0.7622448979591836,0.8163265306122449,0.035728860000023684,,,,gini,,,,,,164,,,,
1899,random_forest,0.7193877551020408,0.7683673469387755,0.8163265306122449,0.033471876462972915,,,,entropy,,,,,,236,,,,
1872,random_forest,0.7193877551020408,0.7653061224489794,0.8163265306122449,0.034903329339769536,,,,entropy,,,,,,155,,,,
1873,random_forest,0.7397959183673469,0.7704081632653061,0.8163265306122449,0.027380424214283137,,,,entropy,,,,,,158,,,,
1886,random_forest,0.7295918367346939,0.7714285714285716,0.8163265306122449,0.03555357426568234,,,,entropy,,,,,,197,,,,
540,svm,0.7244897959183674,0.7693877551020408,0.8163265306122449,0.03084942134251219,48.1,,,,scale,,rbf,,,,,,,
1821,random_forest,0.7142857142857143,0.763265306122449,0.8163265306122449,0.03572886000002366,,,,gini,,,,,,284,,,,
1879,random_forest,0.7397959183673469,0.7673469387755102,0.8163265306122449,0.029326750741224313,,,,entropy,,,,,,176,,,,
1819,random_forest,0.7193877551020408,0.7642857142857142,0.8163265306122449,0.034813718590269355,,,,gini,,,,,,278,,,,
1884,random_forest,0.7448979591836735,0.7734693877551021,0.8163265306122449,0.02553060408815674,,,,entropy,,,,,,191,,,,
1885,random_forest,0.7142857142857143,0.7673469387755103,0.8163265306122449,0.0377137114542374,,,,entropy,,,,,,194,,,,
1816,random_forest,0.7193877551020408,0.7683673469387755,0.8163265306122449,0.036019107336168976,,,,gini,,,,,,269,,,,
1876,random_forest,0.7295918367346939,0.7724489795918368,0.8163265306122449,0.029679672596426527,,,,entropy,,,,,,167,,,,
3510,mlp,0.5357142857142857,0.6561224489795918,0.8163265306122449,0.10298542373093987,,,2.5e-05,,,"(14, 15)",,,,,,lbfgs,,
1814,random_forest,0.7295918367346939,0.7714285714285714,0.8163265306122449,0.03359607680235577,,,,gini,,,,,,263,,,,
544,svm,0.7295918367346939,0.7704081632653061,0.8163265306122449,0.02939767406303661,48.6,,,,scale,,rbf,,,,,,,
1813,random_forest,0.7142857142857143,0.7653061224489797,0.8163265306122449,0.036364346288174414,,,,gini,,,,,,260,,,,
536,svm,0.7244897959183674,0.7693877551020408,0.8163265306122449,0.03084942134251219,47.6,,,,scale,,rbf,,,,,,,
3487,mlp,0.42857142857142855,0.6887755102040817,0.8163265306122449,0.13655943687670694,,,2.5e-05,,,"(12, 16)",,,,,,lbfgs,,
1811,random_forest,0.7295918367346939,0.7724489795918368,0.8163265306122449,0.03138480918210144,,,,gini,,,,,,254,,,,
1874,random_forest,0.7295918367346939,0.7612244897959184,0.8163265306122449,0.032493231281817685,,,,entropy,,,,,,161,,,,
1916,random_forest,0.7244897959183674,0.7663265306122449,0.8163265306122449,0.03466385255400619,,,,entropy,,,,,,287,,,,
1777,random_forest,0.7193877551020408,0.7673469387755102,0.8163265306122449,0.03424073823584188,,,,gini,,,,,,152,,,,
1918,random_forest,0.7244897959183674,0.7693877551020408,0.8163265306122449,0.030680196690556955,,,,entropy,,,,,,293,,,,
3151,mlp,0.6581632653061225,0.726530612244898,0.8163265306122449,0.053471724516628176,,,1.5000000000000002e-05,,,"(12, 16)",,,,,,lbfgs,,
1757,random_forest,0.7346938775510204,0.7744897959183674,0.8163265306122449,0.02820464277772501,,,,gini,,,,,,92,,,,
508,svm,0.7244897959183674,0.7714285714285715,0.8163265306122449,0.03184589088638211,44.1,,,,scale,,rbf,,,,,,,
1940,extra_tree,0.75,0.7836734693877551,0.8163265306122449,0.023179217737960292,,,,gini,,,,,,77,,,,
3702,mlp,0.6224489795918368,0.7244897959183674,0.8163265306122449,0.06445555794838267,,,3e-05,,,"(16, 15)",,,,,,lbfgs,,
1850,random_forest,0.7346938775510204,0.7724489795918368,0.8163265306122449,0.031051273581026412,,,,entropy,,,,,,89,,,,
1943,extra_tree,0.7397959183673469,0.7775510204081633,0.8163265306122449,0.030373216461504513,,,,gini,,,,,,86,,,,
552,svm,0.7295918367346939,0.7693877551020408,0.8163265306122449,0.03016682754917242,49.6,,,,scale,,rbf,,,,,,,
1945,extra_tree,0.7551020408163265,0.7836734693877551,0.8163265306122449,0.021789955616390456,,,,gini,,,,,,92,,,,
1947,extra_tree,0.7551020408163265,0.7816326530612244,0.8163265306122449,0.021011490083646965,,,,gini,,,,,,98,,,,
1938,extra_tree,0.75,0.7795918367346938,0.8163265306122449,0.024447241940226426,,,,gini,,,,,,71,,,,
1950,extra_tree,0.75,0.7775510204081633,0.8163265306122449,0.02202758484175808,,,,gini,,,,,,107,,,,
2864,mlp,0.6224489795918368,0.7224489795918367,0.8163265306122449,0.0691020528707633,,,5e-06,,,"(16, 17)",,,,,,lbfgs,,
1839,random_forest,0.7193877551020408,0.7622448979591837,0.8163265306122449,0.03362705521078386,,,,entropy,,,,,,56,,,,
1951,extra_tree,0.75,0.7775510204081633,0.8163265306122449,0.02202758484175808,,,,gini,,,,,,110,,,,
3039,mlp,0.6683673469387755,0.7316326530612244,0.8163265306122449,0.05056943548311782,,,1e-05,,,"(17, 12)",,,,,,lbfgs,,
436,svm,0.7142857142857143,0.7714285714285715,0.8163265306122449,0.03466385255400619,35.1,,,,scale,,rbf,,,,,,,
1955,extra_tree,0.7448979591836735,0.7765306122448979,0.8163265306122449,0.029993751952447065,,,,gini,,,,,,122,,,,
1749,random_forest,0.7040816326530612,0.7622448979591837,0.8163265306122449,0.03893629393538554,,,,gini,,,,,,68,,,,
1837,random_forest,0.7091836734693877,0.7622448979591836,0.8163265306122449,0.03986127547882576,,,,entropy,,,,,,50,,,,
1760,random_forest,0.7091836734693877,0.763265306122449,0.8163265306122449,0.040380324362059974,,,,gini,,,,,,101,,,,
1762,random_forest,0.7040816326530612,0.7653061224489796,0.8163265306122449,0.04017350956128474,,,,gini,,,,,,107,,,,
3692,mlp,0.576530612244898,0.686734693877551,0.8163265306122449,0.08083796865444227,,,3e-05,,,"(15, 17)",,,,,,lbfgs,,
1774,random_forest,0.7397959183673469,0.7693877551020407,0.8163265306122449,0.027266100440586506,,,,gini,,,,,,143,,,,
1919,random_forest,0.7295918367346939,0.7734693877551021,0.8163265306122449,0.03105127358102642,,,,entropy,,,,,,296,,,,
516,svm,0.7244897959183674,0.7714285714285715,0.8163265306122449,0.03184589088638211,45.1,,,,scale,,rbf,,,,,,,
1771,random_forest,0.7346938775510204,0.7704081632653061,0.8163265306122449,0.03078184312040481,,,,gini,,,,,,134,,,,
1860,random_forest,0.7346938775510204,0.773469387755102,0.8163265306122449,0.029679672596426496,,,,entropy,,,,,,119,,,,
4038,mlp,0.41836734693877553,0.65,0.8163265306122449,0.14134034412710164,,,4e-05,,,"(16, 15)",,,,,,lbfgs,,
1769,random_forest,0.7142857142857143,0.7622448979591836,0.8163265306122449,0.03701705540248379,,,,gini,,,,,,128,,,,
1882,random_forest,0.7142857142857143,0.7663265306122449,0.8163265306122449,0.03837060342237382,,,,entropy,,,,,,185,,,,
512,svm,0.7244897959183674,0.7714285714285715,0.8163265306122449,0.03184589088638211,44.6,,,,scale,,rbf,,,,,,,
1930,extra_tree,0.7397959183673469,0.7816326530612245,0.8163265306122449,0.03135161529742289,,,,gini,,,,,,47,,,,
1934,extra_tree,0.7346938775510204,0.7775510204081634,0.8163265306122449,0.031878570105741424,,,,gini,,,,,,59,,,,
1865,random_forest,0.7346938775510204,0.7683673469387756,0.8112244897959183,0.0303732164615045,,,,entropy,,,,,,134,,,,
1853,random_forest,0.7091836734693877,0.763265306122449,0.8112244897959183,0.03300196250774741,,,,entropy,,,,,,98,,,,
2063,extra_tree,0.7551020408163265,0.7816326530612245,0.8112244897959183,0.018925752031623888,,,,entropy,,,,,,164,,,,
3184,mlp,0.6326530612244898,0.7051020408163265,0.8112244897959183,0.06497043828461876,,,1.5000000000000002e-05,,,"(15, 13)",,,,,,lbfgs,,
2066,extra_tree,0.7602040816326531,0.7857142857142857,0.8112244897959183,0.01825361614285541,,,,entropy,,,,,,173,,,,
1868,random_forest,0.7346938775510204,0.7704081632653061,0.8112244897959183,0.029220042986278245,,,,entropy,,,,,,143,,,,
3365,mlp,0.6581632653061225,0.7173469387755101,0.8112244897959183,0.05443664762591483,,,2e-05,,,"(16, 14)",,,,,,lbfgs,,
1844,random_forest,0.7295918367346939,0.763265306122449,0.8112244897959183,0.028789257101358937,,,,entropy,,,,,,71,,,,
1862,random_forest,0.7193877551020408,0.760204081632653,0.8112244897959183,0.03520038430747007,,,,entropy,,,,,,125,,,,
2074,extra_tree,0.75,0.7755102040816326,0.8112244897959183,0.022121921825182442,,,,entropy,,,,,,197,,,,
2053,extra_tree,0.7551020408163265,0.7775510204081633,0.8112244897959183,0.01952155762215203,,,,entropy,,,,,,134,,,,
1747,random_forest,0.7142857142857143,0.7612244897959184,0.8112244897959183,0.030849421342512173,,,,gini,,,,,,62,,,,
2076,extra_tree,0.7551020408163265,0.7816326530612244,0.8112244897959183,0.023134253160723744,,,,entropy,,,,,,203,,,,
1889,random_forest,0.7244897959183674,0.7612244897959184,0.8112244897959183,0.031845890886382094,,,,entropy,,,,,,206,,,,
3811,mlp,0.5816326530612245,0.6989795918367347,0.8112244897959183,0.08439213521687891,,,3.5000000000000004e-05,,,"(11, 16)",,,,,,lbfgs,,
3810,mlp,0.42857142857142855,0.6795918367346938,0.8112244897959183,0.1305723791201182,,,3.5000000000000004e-05,,,"(11, 15)",,,,,,lbfgs,,
2666,mlp,0.7397959183673469,0.7683673469387755,0.8112244897959183,0.02749427262307648,,,3e-05,,,"(17,)",,,,,,lbfgs,,
2680,mlp,0.7040816326530612,0.7551020408163266,0.8112244897959183,0.0363643462881744,,,3.5000000000000004e-05,,,"(17,)",,,,,,lbfgs,,
1946,extra_tree,0.75,0.7816326530612245,0.8112244897959183,0.01946814696769275,,,,gini,,,,,,95,,,,
2691,mlp,0.7193877551020408,0.753061224489796,0.8112244897959183,0.03187857010574144,,,4e-05,,,"(14,)",,,,,,lbfgs,,
420,svm,0.7142857142857143,0.7704081632653061,0.8112244897959183,0.03337842292611454,33.1,,,,scale,,rbf,,,,,,,
416,svm,0.7142857142857143,0.7704081632653061,0.8112244897959183,0.03337842292611454,32.6,,,,scale,,rbf,,,,,,,
412,svm,0.7142857142857143,0.7704081632653061,0.8112244897959183,0.03337842292611454,32.1,,,,scale,,rbf,,,,,,,
2105,extra_tree,0.7602040816326531,0.7806122448979591,0.8112244897959183,0.01853663482100505,,,,entropy,,,,,,290,,,,
1922,extra_tree,0.6989795918367347,0.7540816326530612,0.8112244897959183,0.040225312947810225,,,,gini,,,,,,23,,,,
408,svm,0.7142857142857143,0.7704081632653061,0.8112244897959183,0.03337842292611454,31.6,,,,scale,,rbf,,,,,,,
3686,mlp,0.6326530612244898,0.7193877551020408,0.8112244897959183,0.0615636862408096,,,3e-05,,,"(15, 11)",,,,,,lbfgs,,
2098,extra_tree,0.7397959183673469,0.7785714285714285,0.8112244897959183,0.026726124191242442,,,,entropy,,,,,,269,,,,
1915,random_forest,0.7244897959183674,0.7693877551020407,0.8112244897959183,0.03466385255400615,,,,entropy,,,,,,284,,,,
1912,random_forest,0.7244897959183674,0.763265306122449,0.8112244897959183,0.030544141932848486,,,,entropy,,,,,,275,,,,
1910,random_forest,0.7295918367346939,0.7683673469387754,0.8112244897959183,0.02896952972771098,,,,entropy,,,,,,269,,,,
1909,random_forest,0.7397959183673469,0.7724489795918368,0.8112244897959183,0.028969529727710972,,,,entropy,,,,,,266,,,,
392,svm,0.7193877551020408,0.7693877551020408,0.8112244897959183,0.032008953349710455,29.6,,,,scale,,rbf,,,,,,,
1903,random_forest,0.7295918367346939,0.7673469387755102,0.8112244897959183,0.03439244805378105,,,,entropy,,,,,,248,,,,
1902,random_forest,0.7142857142857143,0.7663265306122449,0.8112244897959183,0.033440754302395785,,,,entropy,,,,,,245,,,,
388,svm,0.7193877551020408,0.7714285714285715,0.8112244897959183,0.03168198917604088,29.1,,,,scale,,rbf,,,,,,,
1901,random_forest,0.7397959183673469,0.7683673469387755,0.8112244897959183,0.02553060408815672,,,,entropy,,,,,,242,,,,
384,svm,0.7193877551020408,0.7714285714285715,0.8112244897959183,0.03168198917604088,28.6,,,,scale,,rbf,,,,,,,
2084,extra_tree,0.7551020408163265,0.7836734693877552,0.8112244897959183,0.022027584841758072,,,,entropy,,,,,,227,,,,
1895,random_forest,0.7244897959183674,0.7663265306122449,0.8112244897959183,0.03466385255400617,,,,entropy,,,,,,224,,,,
1890,random_forest,0.7244897959183674,0.7653061224489796,0.8112244897959183,0.031118266697912036,,,,entropy,,,,,,209,,,,
340,svm,0.7346938775510204,0.7704081632653061,0.8112244897959183,0.026412610419479128,23.1,,,,scale,,rbf,,,,,,,
328,svm,0.7346938775510204,0.7724489795918368,0.8112244897959183,0.02593523474926291,21.6,,,,scale,,rbf,,,,,,,
3044,mlp,0.673469387755102,0.7234693877551021,0.8112244897959183,0.048873183733992014,,,1e-05,,,"(17, 17)",,,,,,lbfgs,,
1786,random_forest,0.7244897959183674,0.7714285714285714,0.8112244897959183,0.03525949498606322,,,,gini,,,,,,179,,,,
2026,extra_tree,0.7244897959183674,0.7714285714285714,0.8112244897959183,0.030510033444338867,,,,entropy,,,,,,53,,,,
1815,random_forest,0.7244897959183674,0.7673469387755103,0.8112244897959183,0.031218486817915,,,,gini,,,,,,266,,,,
2012,extra_tree,0.7448979591836735,0.7846938775510205,0.8112244897959183,0.02444724194022638,,,,gini,,,,,,293,,,,
2010,extra_tree,0.75,0.773469387755102,0.8112244897959183,0.022495313964335302,,,,gini,,,,,,287,,,,
1809,random_forest,0.7193877551020408,0.7653061224489796,0.8112244897959183,0.03368892656983504,,,,gini,,,,,,248,,,,
1808,random_forest,0.7193877551020408,0.7673469387755101,0.8112244897959183,0.039991669269929433,,,,gini,,,,,,245,,,,
1807,random_forest,0.7346938775510204,0.7755102040816326,0.8112244897959183,0.03009771674235227,,,,gini,,,,,,242,,,,
1794,random_forest,0.7346938775510204,0.7704081632653061,0.8112244897959183,0.030612244897959152,,,,gini,,,,,,203,,,,
1992,extra_tree,0.7397959183673469,0.7806122448979591,0.8112244897959183,0.02660898940899039,,,,gini,,,,,,233,,,,
1991,extra_tree,0.7448979591836735,0.7816326530612245,0.8112244897959183,0.023580040833247617,,,,gini,,,,,,230,,,,
1785,random_forest,0.6938775510204082,0.7571428571428571,0.8112244897959183,0.042393016485389755,,,,gini,,,,,,176,,,,
2030,extra_tree,0.75,0.7744897959183674,0.8112244897959183,0.020762234642220205,,,,entropy,,,,,,65,,,,
1974,extra_tree,0.7602040816326531,0.789795918367347,0.8112244897959183,0.02050995024718547,,,,gini,,,,,,179,,,,
1971,extra_tree,0.75,0.7806122448979591,0.8112244897959183,0.019627942920072788,,,,gini,,,,,,170,,,,
1765,random_forest,0.7142857142857143,0.7551020408163266,0.8112244897959183,0.03242907873891978,,,,gini,,,,,,116,,,,
1960,extra_tree,0.75,0.7785714285714285,0.8112244897959183,0.02154970620606414,,,,gini,,,,,,137,,,,
1754,random_forest,0.7244897959183674,0.7642857142857142,0.8112244897959183,0.03135161529742286,,,,gini,,,,,,83,,,,
1733,random_forest,0.7040816326530612,0.7602040816326532,0.8112244897959183,0.03912303982179757,,,,gini,,,,,,20,,,,
1753,random_forest,0.7193877551020408,0.7653061224489797,0.8112244897959183,0.03414938883812552,,,,gini,,,,,,80,,,,
1737,random_forest,0.7244897959183674,0.7653061224489796,0.8112244897959183,0.03564132489096524,,,,gini,,,,,,32,,,,
1738,random_forest,0.7244897959183674,0.7724489795918368,0.8112244897959183,0.03138480918210141,,,,gini,,,,,,35,,,,
2853,mlp,0.6836734693877551,0.7275510204081632,0.8112244897959183,0.04501376530635259,,,5e-06,,,"(15, 18)",,,,,,lbfgs,,
1823,random_forest,0.7142857142857143,0.7683673469387755,0.8112244897959183,0.038397730045360755,,,,gini,,,,,,290,,,,
1804,random_forest,0.7091836734693877,0.7612244897959183,0.8112244897959183,0.039835145501924775,,,,gini,,,,,,233,,,,
320,svm,0.7346938775510204,0.773469387755102,0.8112244897959183,0.026333648776661084,20.6,,,,scale,,rbf,,,,,,,
2040,extra_tree,0.7397959183673469,0.7785714285714287,0.8112244897959183,0.024701466197775922,,,,entropy,,,,,,95,,,,
1834,random_forest,0.7040816326530612,0.7591836734693878,0.8112244897959183,0.04112130955022426,,,,entropy,,,,,,41,,,,
324,svm,0.7346938775510204,0.773469387755102,0.8112244897959183,0.026333648776661084,21.1,,,,scale,,rbf,,,,,,,
3854,mlp,0.6020408163265306,0.7112244897959183,0.8112244897959183,0.06819197733307598,,,3.5000000000000004e-05,,,"(15, 11)",,,,,,lbfgs,,
332,svm,0.7346938775510204,0.7704081632653061,0.8112244897959183,0.026412610419479128,22.1,,,,scale,,rbf,,,,,,,
2820,mlp,0.5867346938775511,0.6959183673469388,0.8112244897959183,0.07327070641231118,,,5e-06,,,"(13, 9)",,,,,,lbfgs,,
316,svm,0.7346938775510204,0.7714285714285716,0.8112244897959183,0.026687136389024514,20.1,,,,scale,,rbf,,,,,,,
336,svm,0.7346938775510204,0.7704081632653061,0.8112244897959183,0.026412610419479128,22.6,,,,scale,,rbf,,,,,,,
1835,random_forest,0.7193877551020408,0.753061224489796,0.8112244897959183,0.03469387755102041,,,,entropy,,,,,,44,,,,
3007,mlp,0.5612244897959183,0.6908163265306122,0.8112244897959183,0.0805153124268525,,,1e-05,,,"(14, 16)",,,,,,lbfgs,,
513,svm,0.7397959183673469,0.7693877551020408,0.8061224489795918,0.0244472419402264,45.1,,,,auto,,linear,,,,,,,
3268,mlp,0.5255102040816326,0.6632653061224489,0.8061224489795918,0.08930757749812682,,,2e-05,,,"(8, 13)",,,,,,lbfgs,,
505,svm,0.7397959183673469,0.7693877551020408,0.8061224489795918,0.0244472419402264,44.1,,,,auto,,linear,,,,,,,
515,svm,0.7397959183673469,0.7693877551020408,0.8061224489795918,0.0244472419402264,45.1,,,,scale,,linear,,,,,,,
3294,mlp,0.6632653061224489,0.7285714285714284,0.8061224489795918,0.04691658747988839,,,2e-05,,,"(10, 15)",,,,,,lbfgs,,
489,svm,0.7397959183673469,0.7693877551020408,0.8061224489795918,0.02335821049440735,42.1,,,,auto,,linear,,,,,,,
549,svm,0.7397959183673469,0.7704081632653061,0.8061224489795918,0.024785628166308405,49.6,,,,auto,,linear,,,,,,,
3691,mlp,0.6989795918367347,0.7418367346938777,0.8061224489795918,0.03893629393538552,,,3e-05,,,"(15, 16)",,,,,,lbfgs,,
511,svm,0.7397959183673469,0.7693877551020408,0.8061224489795918,0.0244472419402264,44.6,,,,scale,,linear,,,,,,,
2877,mlp,0.6428571428571429,0.7204081632653061,0.8061224489795918,0.05508314112761542,,,5e-06,,,"(17, 18)",,,,,,lbfgs,,
509,svm,0.7397959183673469,0.7693877551020408,0.8061224489795918,0.0244472419402264,44.6,,,,auto,,linear,,,,,,,
491,svm,0.7397959183673469,0.7693877551020408,0.8061224489795918,0.02335821049440735,42.1,,,,scale,,linear,,,,,,,
545,svm,0.7397959183673469,0.7704081632653061,0.8061224489795918,0.024785628166308405,49.1,,,,auto,,linear,,,,,,,
3715,mlp,0.6785714285714286,0.7316326530612246,0.8061224489795918,0.04275985069338155,,,3e-05,,,"(17, 16)",,,,,,lbfgs,,
